weight,table_percent,price,depth_percent,quality_EN_Fair,quality_EN_Good,quality_EN_Ideal,quality_EN_Premium,quality_EN_Very Good,color_EN_D,color_EN_E,color_EN_F,color_EN_G,color_EN_H,color_EN_I,color_EN_J,clarity_EN_I1,clarity_EN_IF,clarity_EN_SI1,clarity_EN_SI2,clarity_EN_VS1,clarity_EN_VS2,clarity_EN_VVS1,clarity_EN_VVS2
0.35,0.55,6.628,0.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.12,0.56,9.745,0.627,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.54,0.62,9.192,0.599,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,0.56,6.941,0.619,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1,0.55,8.926,0.619,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.59,0.58,7.452,0.618,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.56,0.6,6.86,0.626,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.71,0.55,8.149,0.618,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.92,0.63,8.222,0.609,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.31,0.59,5.966,0.595,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.32,0.56,8.62,0.617,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0,0.56,8.274,0.633,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.45,0.57,7.072,0.618,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.54,0.54,6.871,0.618,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.53,0.58,7.145,0.638,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.61,0.63,7.026,0.581,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.02,0.57,8.447,0.615,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5,0.55,7.541,0.622,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.01,0.56,8.568,0.627,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.21,0.56,8.702,0.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,0.55,7.963,0.616,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.1,0.55,8.42,0.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.17,0.64,8.431,0.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.66,0.55,7.484,0.609,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.97,0.58,8.048,0.643,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.51,0.65,7.028,0.618,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.43,0.58,7.096,0.603,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.54,0.56,7.26,0.613,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,0.59,6.762,0.619,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.36,0.57,6.474,0.623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.51,0.59,9.387,0.631,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.26,0.55,6.335,0.625,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,0.55,6.184,0.632,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,0.56,6.184,0.606,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.53,0.58,8.953,0.617,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,0.55,9.292,0.617,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.54,0.61,7.401,0.616,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.26,0.56,6.395,0.625,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.52,0.58,8.172,0.612,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.51,0.59,7.581,0.608,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.04,0.58,8.758,0.602,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.41,0.58,6.741,0.618,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.61,0.61,7.487,0.601,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.21,0.56,8.963,0.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.4,0.56,7.049,0.614,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.04,0.56,9.514,0.596,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,0.62,8.2,0.596,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.03,0.59,8.362,0.625,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.26,0.55,8.7,0.613,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.63,0.57,7.662,0.62,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.21,0.57,9.195,0.611,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3,0.59,5.976,0.609,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.57,0.56,7.523,0.618,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.77,0.63,7.971,0.583,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5,0.57,9.136,0.631,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.08,0.6,9.805,0.624,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.28,0.6,5.922,0.626,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,0.57,7.421,0.637,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.02,0.6,9.347,0.627,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.74,0.57,7.752,0.63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.38,0.57,6.975,0.614,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.41,0.54,6.841,0.635,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3,0.557,9.651,0.616,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.18,0.64,9.732,0.604,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.33,0.56,6.752,0.619,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.03,0.58,8.469,0.632,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,0.6,8.918,0.629,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.51,0.58,7.416,0.606,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.03,0.57,9.076,0.615,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.15,0.54,8.34,0.618,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,0.55,7.46,0.609,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,0.58,6.966,0.631,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.05,0.57,9.741,0.619,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.12,0.56,8.821,0.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.48,0.56,7.651,0.607,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,0.57,6.261,0.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.6,8.12,0.594,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.26,0.56,6.42,0.629,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.46,0.56,7.458,0.621,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.41,0.58,6.554,0.625,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0.6,8.415,0.585,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.36,0.58,6.159,0.608,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.38,0.58,6.94,0.591,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.72,0.57,8.349,0.62,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.52,0.55,7.432,0.611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.24,0.58,8.737,0.62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.46,0.57,7.413,0.614,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.5,0.58,9.252,0.642,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.27,0.63,5.932,0.575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.36,0.63,6.535,0.612,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.52,0.61,8.788,0.607,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.77,0.56,8.25,0.61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.06,0.59,8.946,0.623,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,0.53,6.48,0.618,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.02,0.62,8.287,0.613,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.54,0.6,9.494,0.607,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,0.61,7.86,0.606,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.5,0.6,8.683,0.587,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.84,0.57,7.885,0.628,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,0.56,7.844,0.614,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.53,0.56,7.181,0.614,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,0.57,8.561,0.631,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.5,0.62,8.817,0.609,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.41,0.55,6.596,0.637,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.78,0.55,7.949,0.618,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,0.57,8.799,0.618,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.56,8.474,0.603,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.54,0.58,7.272,0.626,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.53,0.57,7.125,0.623,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.28,0.61,8.279,0.594,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,0.56,7.853,0.628,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.55,0.58,7.211,0.629,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.21,0.58,8.976,0.637,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.54,0.6,7.26,0.614,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.91,0.57,8.198,0.643,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.12,0.57,8.262,0.603,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.9,0.58,9.017,0.629,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.34,0.542,6.223,0.621,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.7,0.64,7.629,0.631,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,0.56,7.601,0.628,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.12,0.56,8.429,0.631,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.39,0.56,7.1,0.621,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.34,0.56,7.068,0.613,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,0.6,5.94,0.625,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3,0.53,5.922,0.626,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.35,0.59,6.8,0.626,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.4,0.6,6.965,0.585,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7,0.58,9.463,0.628,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.28,0.56,6.719,0.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.71,0.57,7.875,0.585,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.5,0.57,9.337,0.635,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.09,0.58,8.447,0.613,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7,0.57,7.746,0.611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.95,0.66,8.056,0.58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0,0.54,8.874,0.63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4,0.58,8.652,0.606,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,0.61,7.708,0.587,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.18,0.58,8.285,0.625,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7,0.57,8.058,0.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.24,0.62,8.599,0.591,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.65,0.57,7.828,0.593,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.53,0.56,7.228,0.613,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.54,0.56,7.247,0.604,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.23,0.55,5.864,0.638,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.58,8.707,0.633,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,0.57,8.079,0.636,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.56,0.59,9.206,0.617,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.56,0.58,7.531,0.623,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0.6,8.733,0.614,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,0.61,6.974,0.614,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.1,0.61,8.327,0.631,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.47,0.56,7.185,0.619,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.71,0.57,8.948,0.608,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.25,0.56,8.921,0.616,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.56,0.61,7.07,0.616,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.11,0.57,8.848,0.614,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.58,0.55,7.472,0.616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.26,0.59,8.699,0.586,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.67,0.61,7.683,0.606,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.79,0.6,8.41,0.628,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.52,0.62,6.996,0.586,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.91,0.59,8.198,0.625,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.05,0.56,8.348,0.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,0.58,9.698,0.609,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,0.58,8.22,0.613,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.78,0.56,8.092,0.624,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.84,0.58,8.977,0.607,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,0.6,8.533,0.611,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.15,0.58,8.706,0.617,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,0.56,7.911,0.622,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.77,0.58,7.717,0.616,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.43,0.56,7.365,0.62,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.05,0.6,8.436,0.631,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,0.56,8.365,0.631,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.5,0.57,9.28,0.613,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,0.57,9.099,0.635,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,0.56,6.579,0.614,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5,0.63,9.387,0.62,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.2,0.6,9.478,0.609,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2.01,0.57,9.572,0.628,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5,0.59,7.255,0.633,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,0.59,8.373,0.623,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9,0.56,8.067,0.634,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.35,0.56,6.471,0.614,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.75,0.56,7.678,0.619,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.84,0.59,8.035,0.592,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.54,0.55,8.73,0.616,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.51,0.59,7.701,0.614,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.06,0.57,8.401,0.619,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.7,0.58,9.178,0.636,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.1,0.56,8.496,0.62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.21,0.58,8.736,0.615,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.33,0.57,6.635,0.604,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.74,0.57,7.772,0.619,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,0.55,6.528,0.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.5,0.58,9.36,0.622,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.33,0.53,6.554,0.626,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.72,0.59,7.585,0.64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,0.6,5.976,0.633,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.0,0.58,8.152,0.59,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.33,0.55,6.886,0.612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.51,0.58,9.125,0.604,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,0.56,7.194,0.62,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32,0.57,6.107,0.627,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,0.59,8.623,0.61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.25,0.58,8.863,0.649,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.31,0.54,6.25,0.615,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.57,8.136,0.627,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.01,0.57,9.451,0.629,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.31,0.55,9.459,0.621,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.29,0.58,6.25,0.624,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.33,0.54,5.903,0.624,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.72,0.56,7.782,0.615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.5,0.59,9.409,0.625,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.71,0.56,7.597,0.63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9,0.59,8.44,0.631,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,0.61,7.211,0.607,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.43,0.58,7.368,0.596,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.67,0.54,9.558,0.626,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,0.58,8.0,0.626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.5,0.59,9.505,0.613,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.62,0.56,7.538,0.614,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.5,0.58,7.119,0.616,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,0.56,7.198,0.604,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.03,0.59,9.436,0.627,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.57,0.61,7.496,0.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7,0.55,7.654,0.621,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,0.55,7.793,0.614,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.27,0.53,6.368,0.618,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.34,0.55,6.422,0.624,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.06,0.59,8.491,0.616,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.02,0.6,9.703,0.609,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.71,0.58,7.615,0.642,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.05,0.6,9.549,0.603,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.7,0.63,7.526,0.616,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.74,0.61,7.582,0.609,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,0.62,9.064,0.61,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,0.56,8.07,0.629,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.21,0.55,8.359,0.637,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.36,0.56,6.893,0.615,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.01,0.62,8.357,0.615,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.43,0.56,6.652,0.619,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.77,0.55,8.239,0.617,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5,0.62,9.075,0.585,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.39,0.56,6.783,0.597,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,0.57,6.992,0.628,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
