weight,table_percent,price,depth_percent,quality_EN_Fair,quality_EN_Good,quality_EN_Ideal,quality_EN_Premium,quality_EN_Very Good,color_EN_D,color_EN_E,color_EN_F,color_EN_G,color_EN_H,color_EN_I,color_EN_J,clarity_EN_I1,clarity_EN_IF,clarity_EN_SI1,clarity_EN_SI2,clarity_EN_VS1,clarity_EN_VS2,clarity_EN_VVS1,clarity_EN_VVS2
1.66,0.56,2.2281847704177955,0.627,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,0.58,2.163782690113587,0.591,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.4,0.57,1.967671640836826,0.628,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.43,0.59,1.906723721028576,0.605,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.11,0.55,2.149550456824984,0.619,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.86,0.57,2.110213200346589,0.618,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,0.54,1.9024059893151184,0.621,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.51,0.59,1.98389383366792,0.623,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.91,0.59,2.100713676955376,0.638,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.91,0.62,2.107664500623576,0.58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.19,0.57,2.201437910989088,0.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.5,0.59,2.167910189667444,0.611,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,0.57,2.037968293473261,0.611,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3,0.56,1.919126065148496,0.623,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.71,0.56,2.2500278422553697,0.621,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,0.56,2.061022956155818,0.623,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,0.57,2.014236131554561,0.606,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.5,0.62,2.1955565202355225,0.628,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.79,0.57,2.0759354023505483,0.623,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.4,0.58,1.9119100703585168,0.604,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,0.59,1.8837307477668648,0.603,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,0.57,1.902704363179782,0.617,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.02,0.58,2.1786079131743348,0.648,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,0.6,2.0705269242902617,0.611,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.02,0.59,2.1649309276952504,0.626,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.14,0.55,2.225704048658088,0.623,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.06,0.57,2.1583682422336365,0.616,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.03,0.55,2.114808685517127,0.602,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.07,0.58,2.169853380540088,0.609,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,0.57,1.8929613497370223,0.614,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.59,2.1942200683159205,0.614,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.11,0.57,2.225055890484808,0.612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.33,0.58,2.182223736322862,0.625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8,0.59,2.0698961288363047,0.599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,0.54,1.8694918177684072,0.621,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.54,0.58,1.9385977643321903,0.626,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.51,0.55,1.9659928491722567,0.625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.48,0.55,1.971160097594346,0.626,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.62,0.57,2.0568124236194745,0.604,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.91,0.57,2.05668455455722,0.662,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5,0.56,1.9629077254238845,0.628,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32,0.59,1.9172166865850035,0.605,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,0.6,2.157328080336907,0.636,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.83,0.58,2.080690761080268,0.621,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.24,0.57,2.214518614125596,0.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,0.56,2.084553453566012,0.634,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,0.55,1.8977697737273784,0.621,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.81,0.58,2.1216625571137984,0.623,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.79,0.563,2.085796307317844,0.633,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.92,0.59,2.105596499156687,0.626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.33,0.57,1.8724173722455093,0.616,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.7,0.56,2.05604496387344,0.625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.97,0.61,2.102303210823098,0.605,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,0.59,2.0387497470165448,0.659,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.38,0.54,1.8991179875485544,0.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.55,0.59,1.972134688691327,0.618,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,0.57,1.908208281871301,0.616,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,0.6,2.146048235173818,0.637,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.13,0.58,2.2562269690158963,0.628,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.6,0.57,1.9983670519021648,0.632,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.47,0.612,1.984718689364949,0.581,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,0.56,1.8809906029559973,0.592,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.38,0.58,1.9416152247724323,0.582,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.23,0.57,1.826321913577166,0.609,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.52,0.57,1.998502599174484,0.622,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,0.54,1.9025551873758209,0.623,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.02,0.58,2.1412419425852827,0.636,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,0.58,2.1487343681757856,0.586,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.96,0.56,2.125131667596952,0.617,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.9,0.59,2.1152911945735333,0.593,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.26,0.57,1.8438774234901616,0.614,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.92,0.58,2.100346502359732,0.607,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.25,0.57,2.1753197419481696,0.623,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.53,0.56,2.0236645262108377,0.606,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.76,0.57,2.0661029772406554,0.622,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.02,0.57,2.17384221710132,0.633,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,0.59,1.8977697737273784,0.62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.01,0.61,2.1451122341694817,0.65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,0.58,2.0913701125451096,0.628,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.61,2.163897573220152,0.621,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,0.57,2.010091463545043,0.632,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.71,0.5660000000000001,2.085299351163996,0.61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.25,0.58,2.1532726898070367,0.589,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.72,0.56,2.0862930166289377,0.613,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.54,0.57,2.024589290131685,0.62,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.31,0.58,1.8622179328766164,0.622,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.03,0.59,2.1716788231462467,0.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.25,0.57,1.841501561122869,0.63,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.09,0.56,2.130134655995354,0.63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,0.61,2.2082744135228043,0.622,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.31,0.57,1.823258136287426,0.631,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4,0.59,1.8875240912124345,0.626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,0.56,1.895218177596285,0.607,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,0.57,1.9001653430718413,0.624,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.03,0.6,2.1296592578404536,0.607,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.02,0.56,2.217353948631385,0.597,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.9,0.57,2.0836825359370907,0.641,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.34,0.56,1.9033008439609624,0.618,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.58,0.59,2.0219448353313108,0.596,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,0.56,1.91368207318486,0.607,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.7,0.55,2.0387497470165448,0.656,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.17,0.58,2.2528695007481128,0.623,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.41,0.59,1.943621818537301,0.608,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.21,0.59,2.2084941695944504,0.626,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,0.56,1.8583271801667256,0.643,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.03,0.6,2.2859474518410225,0.596,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,0.55,1.8932625545585768,0.611,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5,0.59,2.184814557259538,0.606,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.01,0.57,2.2574831190816256,0.619,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7,0.56,2.0162354657760435,0.63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.07,0.57,2.127040520479115,0.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.2,0.55,2.130609828254235,0.625,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.31,0.59,1.9157454490090464,0.602,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.1,0.58,2.1740696707586182,0.646,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.71,0.53,2.054380111084465,0.654,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.34,0.57,1.8623732485560465,0.613,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.42,0.54,1.9270185352317448,0.614,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.52,0.61,1.9637500671836443,0.628,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.55,0.57,2.00525664349046,0.604,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,0.59,1.9821043087908785,0.618,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.02,0.55,2.1238172143993888,0.618,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.72,0.55,2.0541237336955462,0.621,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,0.61,2.1946657507745515,0.627,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3,0.57,1.847194176116156,0.632,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.04,0.57,2.151413305192307,0.593,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5,0.57,2.01156411927675,0.628,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.53,0.6,1.9650122509288,0.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.91,0.59,2.158021641802693,0.626,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,0.63,2.047434745544749,0.625,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,0.56,2.1677957666454075,0.616,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.72,0.61,2.064454799371513,0.623,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.38,0.57,1.884186709473982,0.644,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.94,0.58,2.1163759894728984,0.624,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.76,0.58,2.2208325911217868,0.62,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.33,0.58,1.8962696234310423,0.616,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,0.61,1.900015787997907,0.594,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.77,0.56,2.0729203246895707,0.617,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.17,0.55,2.1170985328569345,0.639,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,0.57,2.0584732352436395,0.611,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.81,0.57,2.1008360385339926,0.623,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.72,0.57,2.077940415553569,0.625,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.71,0.61,2.043555263115427,0.581,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.14,0.58,2.277574929989878,0.621,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.34,0.57,1.9268729430352287,0.607,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,0.55,2.08044104201292,0.617,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,0.61,2.120103523398725,0.624,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.93,0.59,2.1098494978512186,0.618,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.01,0.58,2.275008325223811,0.627,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.76,0.57,2.0815642870608144,0.625,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,0.54,1.8791596595088884,0.621,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,0.58,1.9179514944658145,0.637,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.51,0.58,2.2128791799095526,0.631,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,0.58,1.8694918177684072,0.632,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.41,0.6,1.8757941981711288,0.624,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,0.61,2.009421356973026,0.632,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.0,0.56,2.1991116845177694,0.612,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.91,0.55,2.146165173722744,0.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,0.59,2.0674954706614352,0.621,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.73,0.57,2.073423469354273,0.639,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,0.55,1.804181989226612,0.632,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.71,0.61,2.064327903869788,0.575,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.07,0.57,2.1161350256163107,0.611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,0.56,1.8030290614862856,0.631,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,0.57,2.1069351059887587,0.631,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,0.58,1.8811430303627408,0.605,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.51,0.6,2.2597819706687363,0.589,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7,0.6,2.0815642870608144,0.632,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,0.56,1.9790685675330488,0.613,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.74,0.6,2.063185119160313,0.602,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.07,0.57,2.1275171649114,0.624,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.53,0.56,2.0769384114617173,0.616,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.31,0.58,1.9001653430718413,0.614,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.52,0.54,1.99646745838658,0.614,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6,0.59,2.0492400329467144,0.613,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.77,0.58,2.050270164379556,0.607,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.37,0.59,2.203317091335377,0.625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.26,0.56,1.8460898137731023,0.636,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.23,0.58,1.7910925802403517,0.595,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,0.58,1.904790491190101,0.616,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,0.59,2.121302995774754,0.592,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.82,0.59,2.064581678772812,0.626,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.36,0.59,1.8558291304680008,0.623,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.21,0.59,2.163323025660538,0.613,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.8,0.542,2.061786606441115,0.62,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.4,0.56,1.9506133573258813,0.608,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.54,0.59,2.232591721173511,0.618,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.36,0.59,1.9016596649279127,0.608,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.72,0.57,2.0597489083341,0.614,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5,0.58,2.180643422188804,0.625,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.96,0.57,2.0930978681273213,0.615,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.72,0.62,2.085920507777545,0.608,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.39,0.55,1.9433354086828445,0.627,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,0.56,1.852070316332157,0.638,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.74,0.57,2.050270164379556,0.576,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,0.55,2.130015827642769,0.626,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,0.6,2.119983496992772,0.624,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,0.58,1.943764992708925,0.612,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.97,0.56,2.113963734051563,0.624,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.1,0.58,2.243259626909231,0.591,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3,0.56,1.9110228900548727,0.605,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.53,0.56,2.2540249023786685,0.612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,0.57,1.9268729430352287,0.627,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.12,0.59,2.193328107057096,0.622,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.9,0.54,2.1069351059887587,0.646,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.13,0.57,2.2421979429789505,0.617,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.01,0.55,2.1707665183731977,0.634,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,0.65,2.039920783517553,0.589,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.33,0.59,2.158714722574344,0.623,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.07,0.57,2.164012443130105,0.622,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.23,0.56,1.8247105693677408,0.618,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7,0.58,2.0715353701087387,0.622,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,0.55,1.8761006176618056,0.611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,0.59,2.088277390342235,0.61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.34,0.57,1.823903922554622,0.594,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.6,0.55,2.206074192613202,0.615,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.04,0.56,2.130728586047855,0.626,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.02,0.57,2.143354867423489,0.596,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.53,0.54,2.024853351395433,0.622,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.09,0.58,2.186725206899511,0.625,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.56,0.56,2.012232791986386,0.616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.52,0.58,2.0323499341459854,0.621,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.79,0.55,2.1094856630282126,0.61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,0.59,2.133456129986074,0.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.37,0.57,2.194999882314108,0.618,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.91,0.58,2.135821875115944,0.616,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,0.61,2.09642156171452,0.584,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,0.55,1.9768549529047348,0.619,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
